epoch,train_loss,train_accuracy,val_loss,val_accuracy,best_val_accuracy,name,kind,hidden_layers,conv_channels,dropout,use_batchnorm,lr,epochs,train_batches,valid_batches
12,1.4332641065120697,0.44947916666666665,1.2862722499029977,0.5522321428571428,0.5825892857142857,overnight_cnn_32_64_drop0.35_bn0_lr0.0003,cnn,"256,128","32,64",0.35,False,0.0003,12,120,35
12,1.7272052705287932,0.38046875,1.581474528993879,0.55,0.5745535714285714,overnight_cnn_32_64_drop0.35_bn1_lr0.0001,cnn,"256,128","32,64",0.35,True,0.0001,12,120,35
12,1.5522515177726746,0.42239583333333336,1.42207430430821,0.5361607142857143,0.5361607142857143,overnight_cnn_16_32_drop0.1_bn0_lr0.0003,cnn,"256,128","16,32",0.1,False,0.0003,12,120,35
12,1.6796762506167093,0.42942708333333335,1.602377336365836,0.5308035714285714,0.5415178571428572,overnight_cnn_16_32_drop0.1_bn1_lr0.0001,cnn,"256,128","16,32",0.1,True,0.0001,12,120,35
12,1.6587058107058208,0.3768229166666667,1.5038549423217773,0.5236607142857143,0.5348214285714286,overnight_cnn_16_32_drop0.35_bn1_lr0.0003,cnn,"256,128","16,32",0.35,True,0.0003,12,120,35
12,1.7285507480303446,0.34088541666666666,1.542156675883702,0.5227678571428571,0.5308035714285714,overnight_cnn_16_32_drop0.35_bn0_lr0.0003,cnn,"256,128","16,32",0.35,False,0.0003,12,120,35
12,1.7334693223237991,0.400390625,1.6851392132895333,0.5196428571428572,0.5196428571428572,overnight_cnn_32_64_drop0.1_bn0_lr0.0001,cnn,"256,128","32,64",0.1,False,0.0001,12,120,35
12,1.6828088074922563,0.3626302083333333,1.5116396699632917,0.5040178571428572,0.5209821428571428,overnight_cnn_16_32_drop0.2_bn0_lr0.0003,cnn,"256,128","16,32",0.2,False,0.0003,12,120,35
12,1.5845923165480296,0.4765625,1.5599526643753052,0.4830357142857143,0.4830357142857143,overnight_cnn_32_64_drop0.0_bn0_lr0.0001,cnn,"256,128","32,64",0.0,False,0.0001,12,120,35
12,1.9012996355692546,0.303125,1.7697559561048235,0.48214285714285715,0.48214285714285715,overnight_cnn_32_64_drop0.35_bn0_lr0.0001,cnn,"256,128","32,64",0.35,False,0.0001,12,120,35
12,1.75046716829141,0.36822916666666666,1.6498768738337926,0.48035714285714287,0.48928571428571427,overnight_cnn_32_64_drop0.2_bn0_lr0.0001,cnn,"256,128","32,64",0.2,False,0.0001,12,120,35
12,1.9454564849535625,0.2921875,1.8270646844591414,0.465625,0.4901785714285714,overnight_cnn_16_32_drop0.35_bn1_lr0.0001,cnn,"256,128","16,32",0.35,True,0.0001,12,120,35
12,1.87510899802049,0.416796875,1.8309601647513254,0.4544642857142857,0.4544642857142857,overnight_cnn_16_32_drop0.0_bn0_lr0.0001,cnn,"256,128","16,32",0.0,False,0.0001,12,120,35
12,2.1273623565832773,0.22421875,2.0573703902108327,0.44910714285714287,0.44910714285714287,overnight_cnn_16_32_drop0.35_bn0_lr0.0001,cnn,"256,128","16,32",0.35,False,0.0001,12,120,35
12,1.9803994248310726,0.2891927083333333,1.927584297316415,0.4049107142857143,0.4049107142857143,overnight_cnn_16_32_drop0.1_bn0_lr0.0001,cnn,"256,128","16,32",0.1,False,0.0001,12,120,35
12,1.9906764805316925,0.28203125,1.9048750604901994,0.3879464285714286,0.4044642857142857,overnight_cnn_16_32_drop0.2_bn0_lr0.0001,cnn,"256,128","16,32",0.2,False,0.0001,12,120,35
